mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/metamath-test/demo0.mm,96043
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/metamath-test/demo0-includee.mm,45495
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/metamath-test/anatomy.mm,22197
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/perceptron-goal.mm,11218953
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/transfer5000.mm,12851889
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed.mm,81685
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/transfer-simple-goal.mm,12673717
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/impreflex.mm,98254
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/disjointness-alt-lemma.mm,23481901
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/transfer-goal.mm,13629568
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/svm5.mm,10260096
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/transfer-batch-1k-goal.mm,23765720
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed-goal.mm,81685
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/perceptron.mm,10980414
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/simple.mm,96043
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/transfer-task-specific.mm,186825
